,course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated,career_relevance_score,combined_features,level_num,title_clean
2718,CRS_2719,Building Performance with Flask,https://www.freecodecamp.org/learn/building-performance-with-flask-330,freeCodeCamp,Flask,Intermediate,0.0609246865143472,0.0569690610155931,0.5999999999999996,53,8.1,David Goulding,English,"nginx,email,application factory,flask-migrate,flask-login,websockets,wtforms,background tasks,static files",Video,Python Web Dev Path,PL_012,2,0.2592765098587176,2021,0.2074212075056632,"Building Performance with Flask Flask Intermediate nginx,email,application factory,flask-migrate,flask-login,websockets,wtforms,background tasks,static files Python Web Dev Path David Goulding",2.0,building performance with flask
2719,CRS_2720,Beginner Flask: Routing & Views,https://www.udacity.com/course/beginner-flask-routing-views-194,Udacity,Flask,Beginner,0.0504880375413493,0.0737200555619211,0.0,78,7.6,Tony Teaches Tech,English,"flask-limiter,sessions,pytest,flask-wtf,application factory,marshmallow,rest api",Video,Python Web Dev Path,PL_012,1,0.0768514205868654,2021,0.0514711111473256,"Beginner Flask: Routing & Views Flask Beginner flask-limiter,sessions,pytest,flask-wtf,application factory,marshmallow,rest api Python Web Dev Path Tony Teaches Tech",1.0,beginner flask: routing & views
2720,CRS_2721,Beginner Flask: File Uploads,https://www.mygreatlearning.com/academy/beginner-flask-file-uploads-623,Great Learning,Flask,Beginner,0.0257822909454573,0.0138723884992451,0.7999999999999989,138,38.7,Nick Walter,English,"aws,celery,pytest,flask-sqlalchemy,templates,wtforms,flask-session",Project-based,Python Web Dev Path,PL_012,1,0.2727837292345909,2022,0.2270486448026393,"Beginner Flask: File Uploads Flask Beginner aws,celery,pytest,flask-sqlalchemy,templates,wtforms,flask-session Python Web Dev Path Nick Walter",1.0,beginner flask: file uploads
2721,CRS_2722,Flask Routing & Views Deep Dive,https://www.udemy.com/course/flask-routing-views-deep-dive-714/,Udemy,Flask,Beginner,0.0656702823294099,0.0750528179985245,0.5999999999999996,61,17.7,Tony Teaches Tech,English,"flask,security,docker,routes,flask-cors,websockets,flask-wtf,rate limiting,cookies",Bootcamp,Python Web Dev Path,PL_012,1,0.2734047508150908,2024,0.2164287534779427,"Flask Routing & Views Deep Dive Flask Beginner flask,security,docker,routes,flask-cors,websockets,flask-wtf,rate limiting,cookies Python Web Dev Path Tony Teaches Tech",1.0,flask routing & views deep dive
2722,CRS_2723,Beginner Flask: Flask-Login,https://explore.skillbuilder.aws/learn/course/beginner-flask-flask-login-934,AWS Training,Flask,Beginner,0.0068288329871528,0.0127225542402148,0.5999999999999996,124,23.2,David Goulding,English,"flask-mail,gunicorn,security,routes,application factory,marshmallow,wtforms,logging",Project-based,Python Web Dev Path,PL_012,1,0.1981058841794752,2025,0.1651919069414522,"Beginner Flask: Flask-Login Flask Beginner flask-mail,gunicorn,security,routes,application factory,marshmallow,wtforms,logging Python Web Dev Path David Goulding",1.0,beginner flask: flask-login
2723,CRS_2724,Complete Flask REST API,https://www.kaggle.com/learn/complete-flask-rest-api-541,Kaggle,Flask,Intermediate,0.0177465958919916,0.0475753975672562,0.7999999999999989,45,2.8,freeCodeCamp,English,"rate limiting,profiling,digital ocean,email,flask-sqlalchemy,flask,sqlalchemy",Interactive,Python Web Dev Path,PL_012,2,0.2886197795373389,2021,0.2358291138614787,"Complete Flask REST API Flask Intermediate rate limiting,profiling,digital ocean,email,flask-sqlalchemy,flask,sqlalchemy Python Web Dev Path freeCodeCamp",2.0,complete flask rest api
2724,CRS_2725,End-to-End Flask: Error Handling,https://www.udemy.com/course/end-to-end-flask-error-handling-447/,Udemy,Flask,Beginner,0.0322060158473728,0.060882919935754,0.1999999999999993,116,18.6,Patrick Kennedy,English,"celery,performance,flask-restful,heroku,configuration,forms",Video,Python Web Dev Path,PL_012,1,0.119546654246235,2024,0.0904021663797658,"End-to-End Flask: Error Handling Flask Beginner celery,performance,flask-restful,heroku,configuration,forms Python Web Dev Path Patrick Kennedy",1.0,end-to-end flask: error handling
2725,CRS_2726,End-to-End Flask: REST API,https://replit.com/learn/end-to-end-flask-rest-api-323,Replit,Flask,Beginner,0.0419226094314947,0.0543517809364716,0.5999999999999996,40,10.7,Arpan Neupane,English,"background tasks,nginx,docker,gunicorn,routes",Project-based,Python Web Dev Path,PL_012,1,0.2457692904828442,2021,0.1974147166317098,"End-to-End Flask: REST API Flask Beginner background tasks,nginx,docker,gunicorn,routes Python Web Dev Path Arpan Neupane",1.0,end-to-end flask: rest api
2726,CRS_2727,Advanced Flask: REST API,https://explore.skillbuilder.aws/learn/course/advanced-flask-rest-api-300,AWS Training,Flask,Advanced,0.0053450265405031,0.0052506417562713,0.5999999999999996,135,32.2,David Goulding,English,"rate limiting,flask-session,models,security,flask-jwt,deployment,performance",Video,Python Web Dev Path,PL_012,3,0.1925166899549759,2024,0.161686757719239,"Advanced Flask: REST API Flask Advanced rate limiting,flask-session,models,security,flask-jwt,deployment,performance Python Web Dev Path David Goulding",3.0,advanced flask: rest api
2727,CRS_2728,Flask REST: Security,https://www.educative.io/courses/flask-rest-security-367,Educative,Flask,Beginner,0.0812400953919532,0.1601003491716972,1.0,43,6.2,Jose Portilla,Hindi,"flask-wtf,flask-login,blueprints,gunicorn,jwt,flask test client,environment variables",Interactive,Python Web Dev Path,PL_012,1,0.4600217357553174,2025,0.3604634678311714,"Flask REST: Security Flask Beginner flask-wtf,flask-login,blueprints,gunicorn,jwt,flask test client,environment variables Python Web Dev Path Jose Portilla",1.0,flask rest: security
2728,CRS_2729,Intermediate Flask: REST API,https://www.deeplearning.ai/short-courses/intermediate-flask-rest-api-113/,DeepLearning.AI,Flask,Intermediate,0.0156313562581737,0.0319340332848875,0.5999999999999996,78,6.8,Corey Schafer,English,"file uploads,nginx,flask-sqlalchemy,media files,static files,signals",Video,Python Web Dev Path,PL_012,2,0.215494488433473,2024,0.1765533806982772,"Intermediate Flask: REST API Flask Intermediate file uploads,nginx,flask-sqlalchemy,media files,static files,signals Python Web Dev Path Corey Schafer",2.0,intermediate flask: rest api
2729,CRS_2730,Flask WTForms – Production-Grade,https://www.deeplearning.ai/short-courses/flask-wtforms-production-grade-128/,DeepLearning.AI,Flask,Intermediate,0.0136948996076621,0.0382882747058575,0.3999999999999986,177,40.9,Brad Traversy,English,"deployment,websockets,events,jinja2,cookies,rest api,application factory,coverage,views",Bootcamp,Python Web Dev Path,PL_012,2,0.1561869274957304,2022,0.1256026690382919,"Flask WTForms – Production-Grade Flask Intermediate deployment,websockets,events,jinja2,cookies,rest api,application factory,coverage,views Python Web Dev Path Brad Traversy",2.0,flask wtforms – production-grade
2730,CRS_2731,Python Flask: File Uploads,https://www.datacamp.com/courses/python-flask-file-uploads-666,DataCamp,Flask,Intermediate,0.0294902684821909,0.0251395581178901,0.5999999999999996,228,37.9,Sentdex,Hindi,"error handling,flask-restful,flask-marshmallow,jwt,security",Video,Python Web Dev Path,PL_012,2,0.2199968948920974,2022,0.1806058624766588,"Python Flask: File Uploads Flask Intermediate error handling,flask-restful,flask-marshmallow,jwt,security Python Web Dev Path Sentdex",2.0,python flask: file uploads
2731,CRS_2732,Advanced Flask: Error Handling,https://www.udacity.com/course/advanced-flask-error-handling-239,Udacity,Flask,Advanced,0.0051734748826832,0.0111344964349107,0.5999999999999996,100,8.4,Nick Walter,English,"heroku,celery,aws,redis,cors",Video,Python Web Dev Path,PL_012,3,0.1960875640428505,2025,0.1638118531262369,"Advanced Flask: Error Handling Flask Advanced heroku,celery,aws,redis,cors Python Web Dev Path Nick Walter",3.0,advanced flask: error handling
2732,CRS_2733,Python Flask: Celery,https://www.edx.org/learn/python-flask-celery-668,edX,Flask,Intermediate,0.0234133394876528,0.0465763282897421,0.5999999999999996,94,14.0,Brad Traversy,English,"gunicorn,flask-wtf,docker,coverage,jinja2,pytest,flask-limiter",Video,Python Web Dev Path,PL_012,2,0.2294674739947213,2024,0.1857322456920582,"Python Flask: Celery Flask Intermediate gunicorn,flask-wtf,docker,coverage,jinja2,pytest,flask-limiter Python Web Dev Path Brad Traversy",2.0,python flask: celery
2733,CRS_2734,Flask REST: Performance,https://www.edx.org/learn/flask-rest-performance-274,edX,Flask,Intermediate,0.0048649896145857,0.0098680705901745,1.0,281,34.8,Jose Portilla,English,"flask-limiter,authorization,flask,sqlalchemy,caching,file uploads,testing,media files,heroku",Project-based,Python Web Dev Path,PL_012,2,0.319360347772085,2022,0.2680418335670657,"Flask REST: Performance Flask Intermediate flask-limiter,authorization,flask,sqlalchemy,caching,file uploads,testing,media files,heroku Python Web Dev Path Jose Portilla",2.0,flask rest: performance
2734,CRS_2735,In-Depth Flask: File Uploads,https://www.coursera.org/learn/in-depth-flask-file-uploads-290,Coursera,Flask,Intermediate,0.0737749057619816,0.0629494052824029,0.3999999999999986,41,8.4,Traversy Media,Hindi,"cors,coverage,flask-cors,celery,flask-wtf,flask-caching,heroku,flask-mail,flask-limiter",Video,Python Web Dev Path,PL_012,2,0.2088185064430988,2021,0.1633222696259138,"In-Depth Flask: File Uploads Flask Intermediate cors,coverage,flask-cors,celery,flask-wtf,flask-caching,heroku,flask-mail,flask-limiter Python Web Dev Path Traversy Media",2.0,in-depth flask: file uploads
2735,CRS_2736,Building JWT with Flask,https://neetcode.io/courses/building-jwt-with-flask-299,Neetcode,Flask,Advanced,0.008966689745365,0.0113857714041044,1.0,82,14.0,Jose Salvatierra,English,"flask-limiter,performance,flask-jwt,routes,wtforms",Project-based,Python Web Dev Path,PL_012,3,0.3227759664648346,2024,0.2705399775548708,"Building JWT with Flask Flask Advanced flask-limiter,performance,flask-jwt,routes,wtforms Python Web Dev Path Jose Salvatierra",3.0,building jwt with flask
2736,CRS_2737,Flask Email Tutorial,https://scrimba.com/learn/flask-email-tutorial-706,Scrimba,Flask,Beginner,0.0724548042157088,0.1752833879102566,0.7999999999999989,76,17.9,Miguel Grinberg,English,"models,authorization,docker,routes,media files,flask",Video,Python Web Dev Path,PL_012,1,0.4019562179785747,2025,0.309571272048777,"Flask Email Tutorial Flask Beginner models,authorization,docker,routes,media files,flask Python Web Dev Path Miguel Grinberg",1.0,flask email tutorial
2737,CRS_2738,Flask Performance – End-to-End,https://www.edx.org/learn/flask-performance-end-to-end-456,edX,Flask,Beginner,0.0914928840680052,0.2828954113170225,0.5999999999999996,78,16.1,Miguel Grinberg,English,"templates,flask-limiter,background tasks,flask-mail,flask-wtf,logging,environment variables",Video,Python Web Dev Path,PL_012,1,0.4185685452569476,2024,0.3064600713044469,"Flask Performance – End-to-End Flask Beginner templates,flask-limiter,background tasks,flask-mail,flask-wtf,logging,environment variables Python Web Dev Path Miguel Grinberg",1.0,flask performance – end-to-end
2738,CRS_2739,Flask Flask-Login Tutorial,https://www.geeksforgeeks.org/courses/flask-flask-login-tutorial-748,GeeksforGeeks,Flask,Intermediate,0.0737749057619816,0.1434357932147717,1.0,296,66.5,Krish Naik,English,"docker,cors,cookies,jwt,websockets,static files,flask-mail",Video,Python Web Dev Path,PL_012,2,0.4451172178233193,2025,0.3507036088850503,"Flask Flask-Login Tutorial Flask Intermediate docker,cors,cookies,jwt,websockets,static files,flask-mail Python Web Dev Path Krish Naik",2.0,flask flask-login tutorial
2739,CRS_2740,Flask JWT Deep Dive,https://scrimba.com/learn/flask-jwt-deep-dive-323,Scrimba,Flask,Beginner,0.0106905146549734,0.0111606290317068,0.3999999999999986,167,29.3,Patrick Kennedy,English,"caching,oauth,cookies,heroku,views,flask-migrate",Video,Python Web Dev Path,PL_012,1,0.1374010246856078,2022,0.1140120423242887,"Flask JWT Deep Dive Flask Beginner caching,oauth,cookies,heroku,views,flask-migrate Python Web Dev Path Patrick Kennedy",1.0,flask jwt deep dive
2740,CRS_2741,Flask SQLAlchemy Deep Dive,https://www.educative.io/courses/flask-sqlalchemy-deep-dive-164,Educative,Flask,Intermediate,0.0062000153857989,0.0201040077352486,1.0,258,68.1,Corey Schafer,English,"flask-socketio,flask-restful,routes,error handling,flask-jwt,marshmallow",Project-based,Python Web Dev Path,PL_012,2,0.3265020959478342,2024,0.2724964265084086,"Flask SQLAlchemy Deep Dive Flask Intermediate flask-socketio,flask-restful,routes,error handling,flask-jwt,marshmallow Python Web Dev Path Corey Schafer",2.0,flask sqlalchemy deep dive
2741,CRS_2742,Complete Flask Performance,https://neetcode.io/courses/complete-flask-performance-866,Neetcode,Flask,Intermediate,0.00579183014078,0.0129175436163091,0.5999999999999996,298,39.8,Sentdex,English,"jinja2,gunicorn,security,nginx,testing,forms,background tasks,wtforms",Video,Python Web Dev Path,PL_012,2,0.1976401179941002,2025,0.1647845500521703,"Complete Flask Performance Flask Intermediate jinja2,gunicorn,security,nginx,testing,forms,background tasks,wtforms Python Web Dev Path Sentdex",2.0,complete flask performance
2742,CRS_2743,Beginner Flask: JWT,https://www.freecodecamp.org/learn/beginner-flask-jwt-777,freeCodeCamp,Flask,Beginner,0.0552208631433187,0.1342974251351356,0.1999999999999993,39,10.7,Patrick Kennedy,English,"events,cookies,flask-caching,views,jinja2,authentication",Video,Python Web Dev Path,PL_012,1,0.1794752367644775,2022,0.1287967057368408,"Beginner Flask: JWT Flask Beginner events,cookies,flask-caching,views,jinja2,authentication Python Web Dev Path Patrick Kennedy",1.0,beginner flask: jwt
2743,CRS_2744,Flask Celery Tutorial,https://www.youtube.com/watch?v=flask-celery-tutorial-867,YouTube,Flask,Beginner,0.050461112393261,0.1347637914779591,0.3999999999999986,48,6.7,Miguel Grinberg,English,"configuration,cors,flask-wtf,jinja2,wtforms,docker,monitoring,oauth,flask-restful",Interactive,Python Web Dev Path,PL_012,1,0.2389380530973451,2023,0.1791399478265998,"Flask Celery Tutorial Flask Beginner configuration,cors,flask-wtf,jinja2,wtforms,docker,monitoring,oauth,flask-restful Python Web Dev Path Miguel Grinberg",1.0,flask celery tutorial
2744,CRS_2745,Flask Application Factory Tutorial,https://www.datacamp.com/courses/flask-application-factory-tutorial-457,DataCamp,Flask,Intermediate,0.0098659896915147,0.0113274756112514,1.0,91,6.9,Armin Ronacher,English,"flask-socketio,error handling,profiling,events,flask-migrate,jinja2,pytest,wtforms",Article,Python Web Dev Path,PL_012,2,0.3233969880453345,2025,0.2709643629039099,"Flask Application Factory Tutorial Flask Intermediate flask-socketio,error handling,profiling,events,flask-migrate,jinja2,pytest,wtforms Python Web Dev Path Armin Ronacher",2.0,flask application factory tutorial
2745,CRS_2746,Flask Error Handling Tutorial,https://www.udacity.com/course/flask-error-handling-tutorial-119,Udacity,Flask,Intermediate,0.0130503884914224,0.0172213812886586,1.0,120,29.8,Patrick Kennedy,English,"flask-caching,flask-jwt,flask-restful,forms,authorization",Video,Python Web Dev Path,PL_012,2,0.3289861822698339,2024,0.2746702177481293,"Flask Error Handling Tutorial Flask Intermediate flask-caching,flask-jwt,flask-restful,forms,authorization Python Web Dev Path Patrick Kennedy",2.0,flask error handling tutorial
2746,CRS_2747,Flask Deployment Tutorial,https://explore.skillbuilder.aws/learn/course/flask-deployment-tutorial-110,AWS Training,Flask,Intermediate,0.0083129471497807,0.0093514492535123,0.1999999999999993,292,59.2,Corey Schafer,English,"wtforms,caching,error handling,jinja2,flask-session,coverage,flask-socketio,views,heroku",Video,Python Web Dev Path,PL_012,2,0.0728147803136158,2023,0.0598103498785243,"Flask Deployment Tutorial Flask Intermediate wtforms,caching,error handling,jinja2,flask-session,coverage,flask-socketio,views,heroku Python Web Dev Path Corey Schafer",2.0,flask deployment tutorial
2747,CRS_2748,Comprehensive Flask: WebSockets,https://www.youtube.com/watch?v=comprehensive-flask-websockets-167,YouTube,Flask,Advanced,0.0025528117547503,0.0056989163013128,0.5999999999999996,113,10.5,Patrick Loeber,English,"flask-marshmallow,caching,deployment,flask-restful,views,events,security,flask-caching",Article,Python Web Dev Path,PL_012,3,0.1911193913988511,2025,0.160542091469261,"Comprehensive Flask: WebSockets Flask Advanced flask-marshmallow,caching,deployment,flask-restful,views,events,security,flask-caching Python Web Dev Path Patrick Loeber",3.0,comprehensive flask: websockets
2748,CRS_2749,Flask WTForms Deep Dive,https://www.youtube.com/watch?v=flask-wtforms-deep-dive-855,YouTube,Flask,Intermediate,0.0084480344641895,0.0203532725046887,0.3999999999999986,152,6.2,Pretty Printed,English,"flask,flask-socketio,media files,monitoring,pytest,flask-login",Article,Python Web Dev Path,PL_012,2,0.1417481757491072,2021,0.1163947653384597,"Flask WTForms Deep Dive Flask Intermediate flask,flask-socketio,media files,monitoring,pytest,flask-login Python Web Dev Path Pretty Printed",2.0,flask wtforms deep dive
2749,CRS_2750,Flask File Uploads Tutorial,https://www.pluralsight.com/courses/flask-file-uploads-tutorial-361,Pluralsight,Flask,Intermediate,0.0070520809293022,0.0090036846961482,1.0,236,62.1,Tony Teaches Tech,English,"rest api,email,flask-migrate,redis,deployment,flask-marshmallow,profiling,security,wtforms",Video,Python Web Dev Path,PL_012,2,0.32013662474771,2024,0.2687464744488348,"Flask File Uploads Tutorial Flask Intermediate rest api,email,flask-migrate,redis,deployment,flask-marshmallow,profiling,security,wtforms Python Web Dev Path Tony Teaches Tech",2.0,flask file uploads tutorial
2750,CRS_2751,Flask REST: Application Factory,https://www.coursera.org/learn/flask-rest-application-factory-205,Coursera,Flask,Advanced,0.0035871990153088,0.0025228006907046,0.1999999999999993,139,9.0,Miguel Grinberg,English,"sqlalchemy,nginx,file uploads,error handling,authentication,flask test client,background tasks,migrations,rest api",Article,Python Web Dev Path,PL_012,3,0.0655177767427418,2024,0.0549897751765824,"Flask REST: Application Factory Flask Advanced sqlalchemy,nginx,file uploads,error handling,authentication,flask test client,background tasks,migrations,rest api Python Web Dev Path Miguel Grinberg",3.0,flask rest: application factory
2751,CRS_2752,Flask Authentication Masterclass,https://www.freecodecamp.org/learn/flask-authentication-masterclass-584,freeCodeCamp,Flask,Beginner,0.0754590353104084,0.1444630052888355,0.5999999999999996,149,38.4,Patrick Loeber,English,"signals,security,flask,sqlalchemy,flask-session,cookies,environment variables,websockets,performance",Video,Python Web Dev Path,PL_012,1,0.3226207110697096,2025,0.2470505558947937,"Flask Authentication Masterclass Flask Beginner signals,security,flask,sqlalchemy,flask-session,cookies,environment variables,websockets,performance Python Web Dev Path Patrick Loeber",1.0,flask authentication masterclass
2752,CRS_2753,Complete Flask Security,https://www.udemy.com/course/complete-flask-security-701/,Udemy,Flask,Intermediate,0.0114950380798522,0.0102660901413773,0.5999999999999996,24,7.9,Traversy Media,Hindi,"flask-cors,email,sqlalchemy,file uploads,cookies",Interactive,Python Web Dev Path,PL_012,2,0.1995031827356,2025,0.1664904224104126,"Complete Flask Security Flask Intermediate flask-cors,email,sqlalchemy,file uploads,cookies Python Web Dev Path Traversy Media",2.0,complete flask security
2753,CRS_2754,Flask File Uploads Deep Dive,https://www.datacamp.com/courses/flask-file-uploads-deep-dive-895,DataCamp,Flask,Intermediate,0.0077779829217632,0.0181902975698695,0.3999999999999986,140,37.1,David Goulding,English,"environment variables,rest api,digital ocean,flask-jwt,pytest,caching,wtforms,application factory,jwt",Video,Python Web Dev Path,PL_012,2,0.1400403664027324,2024,0.1152779416956307,"Flask File Uploads Deep Dive Flask Intermediate environment variables,rest api,digital ocean,flask-jwt,pytest,caching,wtforms,application factory,jwt Python Web Dev Path David Goulding",2.0,flask file uploads deep dive
2754,CRS_2755,Python Flask: Performance,https://www.freecodecamp.org/learn/python-flask-performance-747,freeCodeCamp,Flask,Intermediate,0.0289063774136472,0.0449842500849309,0.5999999999999996,195,24.8,Brad Traversy,Hindi,"flask-cors,flask-migrate,flask-limiter,coverage,forms,media files,jwt",Video,Python Web Dev Path,PL_012,2,0.231951560316721,2023,0.1877536066793534,"Python Flask: Performance Flask Intermediate flask-cors,flask-migrate,flask-limiter,coverage,forms,media files,jwt Python Web Dev Path Brad Traversy",2.0,python flask: performance
2755,CRS_2756,Flask REST: SQLAlchemy,https://www.udemy.com/course/flask-rest-sqlalchemy-138/,Udemy,Flask,Intermediate,0.007955688899146,0.0231956949562077,0.5999999999999996,187,26.5,David Goulding,English,"redis,sqlalchemy,environment variables,flask,flask-session",Video,Python Web Dev Path,PL_012,2,0.2054028877503493,2024,0.1696639924038228,"Flask REST: SQLAlchemy Flask Intermediate redis,sqlalchemy,environment variables,flask,flask-session Python Web Dev Path David Goulding",2.0,flask rest: sqlalchemy
2756,CRS_2757,Flask Blueprints Masterclass,https://www.geeksforgeeks.org/courses/flask-blueprints-masterclass-557,GeeksforGeeks,Flask,Beginner,0.0234608816062774,0.0761182238679057,0.5999999999999996,136,13.4,Julian Nash,English,"monitoring,flask test client,marshmallow,migrations,authentication,cors,flask-jwt",Video,Python Web Dev Path,PL_012,1,0.247787610619469,2025,0.1967983866530672,"Flask Blueprints Masterclass Flask Beginner monitoring,flask test client,marshmallow,migrations,authentication,cors,flask-jwt Python Web Dev Path Julian Nash",1.0,flask blueprints masterclass
2757,CRS_2758,Flask Application Factory – Hands-On,https://www.coursera.org/learn/flask-application-factory-hands-on-125,Coursera,Flask,Advanced,0.001587506731287,0.0048104080102439,0.5999999999999996,23,6.4,Arpan Neupane,English,"flask-restful,flask test client,testing,jinja2,gunicorn,authorization,flask-marshmallow,redis",Video,Python Web Dev Path,PL_012,3,0.1900326036329762,2021,0.1597647500851066,"Flask Application Factory – Hands-On Flask Advanced flask-restful,flask test client,testing,jinja2,gunicorn,authorization,flask-marshmallow,redis Python Web Dev Path Arpan Neupane",3.0,flask application factory – hands-on
2758,CRS_2759,Python Flask: Deployment,https://www.codecademy.com/learn/python-flask-deployment-324,Codecademy,Flask,Beginner,0.0347359027617509,0.1037544500797044,0.3999999999999986,165,43.4,David Goulding,English,"security,cookies,coverage,authorization,sessions,docker,flask-cors,signals",Video,Python Web Dev Path,PL_012,1,0.2099052942089737,2024,0.1600772373283334,"Python Flask: Deployment Flask Beginner security,cookies,coverage,authorization,sessions,docker,flask-cors,signals Python Web Dev Path David Goulding",1.0,python flask: deployment
2759,CRS_2760,Python Flask: Authentication,https://www.youtube.com/watch?v=python-flask-authentication-607,YouTube,Flask,Beginner,0.0095524271097776,0.0308947600123024,0.3999999999999986,194,26.1,Miguel Grinberg,English,"nginx,application factory,deployment,flask-socketio,profiling,media files,flask-session,flask-login,flask-marshmallow",Video,Python Web Dev Path,PL_012,1,0.1490451793199813,2022,0.1208760753554937,"Python Flask: Authentication Flask Beginner nginx,application factory,deployment,flask-socketio,profiling,media files,flask-session,flask-login,flask-marshmallow Python Web Dev Path Miguel Grinberg",1.0,python flask: authentication
2760,CRS_2761,Project-Based Flask: Error Handling,https://www.youtube.com/watch?v=project-based-flask-error-handling-138,YouTube,Flask,Advanced,0.0064738826063543,0.0093675308515407,0.7999999999999989,177,20.5,Reindert-Jan Ekker,English,"blueprints,flask-caching,application factory,static files,flask,migrations,file uploads",Project-based,Python Web Dev Path,PL_012,3,0.2578792113025928,2025,0.2161835838856275,"Project-Based Flask: Error Handling Flask Advanced blueprints,flask-caching,application factory,static files,flask,migrations,file uploads Python Web Dev Path Reindert-Jan Ekker",3.0,project-based flask: error handling
2761,CRS_2762,Flask SQLAlchemy Masterclass,https://developers.google.com/learn/flask-sqlalchemy-masterclass-908,Google,Flask,Beginner,0.0457202861758596,0.0967931283331624,0.3999999999999986,123,29.5,Patrick Loeber,English,"sqlalchemy,digital ocean,heroku,wtforms,nginx,flask,flask-login,flask-jwt,flask-mail",Video,Python Web Dev Path,PL_012,1,0.2123893805309734,2025,0.1626782583510359,"Flask SQLAlchemy Masterclass Flask Beginner sqlalchemy,digital ocean,heroku,wtforms,nginx,flask,flask-login,flask-jwt,flask-mail Python Web Dev Path Patrick Loeber",1.0,flask sqlalchemy masterclass
2762,CRS_2763,Flask REST: JWT,https://www.youtube.com/watch?v=flask-rest-jwt-131,YouTube,Flask,Beginner,0.0376639741518578,0.0278292053881394,0.3999999999999986,143,18.7,Patrick Loeber,English,"jwt,performance,blueprints,forms,testing,flask-sqlalchemy,monitoring",Bootcamp,Python Web Dev Path,PL_012,1,0.1645707188324794,2021,0.1330538360666807,"Flask REST: JWT Flask Beginner jwt,performance,blueprints,forms,testing,flask-sqlalchemy,monitoring Python Web Dev Path Patrick Loeber",1.0,flask rest: jwt
2763,CRS_2764,Flask Caching Tutorial,https://www.coursera.org/learn/flask-caching-tutorial-729,Coursera,Flask,Beginner,0.0423655665820447,0.0520360308203826,0.3999999999999986,32,6.9,Patrick Loeber,English,"events,flask,flask-limiter,cookies,rate limiting,nginx,docker,flask-session,authentication",Video,Python Web Dev Path,PL_012,1,0.1825803446669771,2024,0.1443530249422064,"Flask Caching Tutorial Flask Beginner events,flask,flask-limiter,cookies,rate limiting,nginx,docker,flask-session,authentication Python Web Dev Path Patrick Loeber",1.0,flask caching tutorial
2764,CRS_2765,Flask File Uploads – Advanced,https://www.udemy.com/course/flask-file-uploads-advanced-397/,Udemy,Flask,Intermediate,0.045520886222017,0.1315213392754838,0.5999999999999996,230,8.4,Miguel Grinberg,English,"gunicorn,forms,jinja2,logging,flask-mail,marshmallow",Article,Python Web Dev Path,PL_012,2,0.295916783108213,2024,0.2279960016182194,"Flask File Uploads – Advanced Flask Intermediate gunicorn,forms,jinja2,logging,flask-mail,marshmallow Python Web Dev Path Miguel Grinberg",2.0,flask file uploads – advanced
2765,CRS_2766,Flask Deployment Masterclass,https://www.kaggle.com/learn/flask-deployment-masterclass-668,Kaggle,Flask,Beginner,0.1522352488652973,0.1274848581703564,0.3999999999999986,45,8.9,Tony Teaches Tech,Hindi,"routes,profiling,flask,coverage,digital ocean",Video,Python Web Dev Path,PL_012,1,0.2976245924545878,2021,0.2246784701363604,"Flask Deployment Masterclass Flask Beginner routes,profiling,flask,coverage,digital ocean Python Web Dev Path Tony Teaches Tech",1.0,flask deployment masterclass
2766,CRS_2767,Building Testing with Flask,https://www.codecademy.com/learn/building-testing-with-flask-514,Codecademy,Flask,Beginner,0.1179296868989922,0.3469805794601809,1.0,102,25.7,Krish Naik,English,"templates,flask-limiter,heroku,flask-login,cors",Video,Python Web Dev Path,PL_012,1,0.5989753143921752,2022,0.4478155981581276,"Building Testing with Flask Flask Beginner templates,flask-limiter,heroku,flask-login,cors Python Web Dev Path Krish Naik",1.0,building testing with flask
2767,CRS_2768,Building WTForms with Flask,https://www.udacity.com/course/building-wtforms-with-flask-483,Udacity,Flask,Intermediate,0.0586738979921532,0.0707509905259285,0.3999999999999986,185,42.1,Brad Traversy,English,"events,migrations,flask-session,forms,configuration,authentication,flask-login,heroku",Video,Python Web Dev Path,PL_012,2,0.2043160999844744,2025,0.1590868319256304,"Building WTForms with Flask Flask Intermediate events,migrations,flask-session,forms,configuration,authentication,flask-login,heroku Python Web Dev Path Brad Traversy",2.0,building wtforms with flask
2768,CRS_2769,Flask Flask-Login Deep Dive,https://course.fast.ai/flask-flask-login-deep-dive-493,Fast.ai,Flask,Intermediate,0.0149022232479421,0.0447993117076043,0.3999999999999986,235,53.2,Nick Walter,English,"flask-restful,flask-caching,aws,migrations,flask-marshmallow,routes,rest api,flask-migrate,authorization",Video,Python Web Dev Path,PL_012,2,0.1609998447446048,2023,0.1286155750126015,"Flask Flask-Login Deep Dive Flask Intermediate flask-restful,flask-caching,aws,migrations,flask-marshmallow,routes,rest api,flask-migrate,authorization Python Web Dev Path Nick Walter",2.0,flask flask-login deep dive
